,CustomerId,Surname,Geography,Gender,Age,EstimatedSalary
8884,15749583,Bellucci,Germany,Female,38,10137.34
8885,15815125,Michael,Spain,Male,45,158379.25
8886,15779620,Sinclair,France,Male,36,94570.56
8887,15768233,Chukwuebuka,Germany,Male,37,980.93
8888,15637788,Schmidt,France,Male,23,95583.45
8889,15777046,Parry,France,Female,39,86044.98
8890,15788723,McIntyre,Germany,Female,49,166236.38
8891,15790489,Lo Duca,Spain,Male,34,5240.53
8892,15739476,Ferrari,France,Female,32,150684.23
8893,15612670,Berry,Spain,Female,46,129508.96
8894,15631222,Cattaneo,France,Female,39,70665.16
8895,15658972,Foster,France,Female,40,102085.35
8896,15724691,Gordon,France,Male,34,195052.12
8897,15740442,May,France,Male,51,93739.71
8898,15760427,Cameron,France,Male,40,65612.12
8899,15677939,Ch'eng,France,Female,41,160095.48
8900,15611599,Curtis,France,Female,71,49506.82
8901,15633474,Whitehead,France,Male,51,92406.22
8902,15671973,Chukwuemeka,Spain,Male,39,7415.96
8903,15790019,Onwughara,France,Male,35,25059.06
8904,15737735,Grant,Spain,Male,40,116816.54
8905,15661745,Browne,France,Male,36,144078.02
8906,15797065,Goloubev,Spain,Female,32,126675.62
8907,15710671,Gordon,France,Male,34,183682.09
8908,15656522,Sutherland,Spain,Male,32,166850.57
8909,15705085,Quesada,Spain,Female,29,27359.19
8910,15744873,Wright,Germany,Female,48,101314.65
8911,15781914,Simmons,Germany,Male,32,27979.16
8912,15637354,Yobachukwu,France,Female,24,109470.34
8913,15717307,Read,France,Male,31,93713.13
8914,15746695,Wunder,France,Female,39,74870.99
8915,15804962,Nnaife,France,Male,36,192387.51
8916,15665378,Shen,France,Female,46,73457.55
8917,15757865,Powell,France,Male,62,61120.75
8918,15578787,Goddard,France,Female,52,90964.54
8919,15794323,Buckley,France,Male,32,116969.73
8920,15697546,McIntyre,France,Female,36,92118.75
8921,15629519,Yen,France,Female,37,48357.9
8922,15624703,Okonkwo,Germany,Male,35,197325.4
8923,15570002,Burlingame,Germany,Female,55,135853.62
8924,15808566,Hs?,France,Male,46,169122.54
8925,15805463,Board,Germany,Male,32,164170.46
8926,15709136,Adams,France,Male,28,199909.32
8927,15801605,Rizzo,France,Female,39,83295.09
8928,15567855,Chukwufumnanya,France,Female,29,39382.06
8929,15675141,Fraser,France,Female,35,184748.23
8930,15665759,Russell,France,Female,69,62280.91
8931,15761487,Yefimova,France,Female,55,196794.11
8932,15700394,Palermo,Spain,Female,26,144682.17
8933,15631162,Bergamaschi,France,Male,32,196342.66
8934,15630641,Shao,France,Female,37,41516.44
8935,15585066,Chimaraoke,France,Female,43,112026.1
8936,15722991,McGregor,France,Male,54,52035.29
8937,15737404,Kesteven,France,Male,31,185466.85
8938,15722409,Ritchie,Spain,Male,47,80149.27
8939,15806420,Jenks,France,Male,34,170980.86
8940,15658148,Udokamma,France,Male,38,185827.74
8941,15810660,Boyle,Germany,Male,34,113407.26
8942,15709780,Azuka,France,Female,37,67734.79
8943,15727350,Pai,France,Female,37,3363.36
8944,15752312,Howells,Spain,Male,49,135757.27
8945,15616745,Hs?,Spain,Male,35,22314.55
8946,15572294,Kelly,France,Male,28,129526.57
8947,15674110,Walton,France,Female,43,37266.43
8948,15662501,Ebelechukwu,France,Male,48,60017.46
8949,15649239,Vasilieva,Spain,Male,46,153015.42
8950,15700424,Hsiao,France,Female,35,54209.02
8951,15636388,Abrego,Germany,Female,23,114603.96
8952,15713975,Gibson,Germany,Female,47,165849.49
8953,15592925,Giordano,Spain,Male,42,16392.72
8954,15581626,Mancini,France,Male,54,162719.69
8955,15641319,Afanasyeva,Spain,Male,50,107112.25
8956,15723481,Wright,Spain,Male,42,41823.22
8957,15787825,Okwudiliolisa,Germany,Male,37,99907.29
8958,15710726,Hughes,France,Male,52,178229.04
8959,15627195,Parrott,Germany,Male,26,22095.73
8960,15657957,Hughes,Germany,Female,26,197861.16
8961,15676117,Zinachukwudi,France,Male,44,138328.24
8962,15607874,Keane,France,Male,38,137276.83
8963,15796993,McCollum,France,Male,52,21834.4
8964,15649858,Simpson,Spain,Male,37,119890.86
8965,15811032,Gambrell,Germany,Female,58,24564.7
8966,15679963,Moretti,Germany,Male,43,10209.8
8967,15579131,Ricci,France,Male,25,83449.65
8968,15572428,Rieke,Germany,Female,33,81508.1
8969,15622461,Ndubuagha,France,Female,51,32626.21
8970,15636105,Chung,Spain,Male,61,43982.41
8971,15583849,Ts'ai,France,Male,40,124874.23
8972,15718780,Cox,Spain,Female,32,118324.75
8973,15739271,Lei,Germany,Male,33,22113.93
8974,15697129,Ulyanova,Spain,Female,43,31962.77
8975,15763415,Gray,Germany,Male,41,105746.94
8976,15796617,McGregor,France,Male,29,39925.52
8977,15626628,Tretiakova,Spain,Female,31,127630.88
8978,15765857,Genovesi,Spain,Male,41,28778.98
8979,15742511,Gordon,France,Male,35,10008.68
8980,15786433,Aitken,Germany,Female,35,24482.16
8981,15685805,Ginikanwa,Spain,Female,35,98618.79
8982,15627971,Coates,France,Female,32,16281.94
8983,15783025,Piazza,Germany,Male,37,121239.65
8984,15726289,Cawood,France,Male,25,42669.37
8985,15802118,Ignatieff,Spain,Male,41,164924.11
8986,15607990,Gallo,Spain,Male,43,157337.29
8987,15695932,Yelverton,Spain,Male,36,153831.6
8988,15812279,William,France,Male,37,168781.8
8989,15687558,Mault,Germany,Female,31,168469.65
8990,15729065,Mackay,Germany,Male,28,170829.87
8991,15698902,McIntyre,Germany,Female,42,86207.49
8992,15570192,Henry,Germany,Female,40,61164.45
8993,15809265,Kao,France,Female,35,133287.73
8994,15745201,Frewin,France,Female,43,77128.23
8995,15580623,Yefremova,Spain,Male,28,77660.03
8996,15578156,Anenechukwu,Spain,Male,32,56897.1
8997,15631063,Trentino,France,Female,33,72945.32
8998,15692577,Tomlinson,Germany,Female,38,45418.12
8999,15810910,Royston,Spain,Female,38,158527.45
9000,15723217,Cremonesi,France,Male,37,111312.96
9001,15733111,Yeh,Spain,Male,32,138759.15
9002,15610727,Ch'in,France,Male,36,190588.59
9003,15792720,Martinez,France,Male,33,79099.64
9004,15723153,Wearing,Spain,Male,33,138613.21
9005,15802823,Maclean,Spain,Female,38,194230.82
9006,15756118,T'ao,Spain,Male,20,110252.53
9007,15684934,Rose,France,Male,31,106117.3
9008,15776936,Whitworth,France,Male,40,169642.13
9009,15729087,Suttor,Germany,Male,54,116179.92
9010,15786463,Hsing,Germany,Female,59,91.75
9011,15717498,Boni,France,Male,42,187839.9
9012,15718406,Marshall,France,Male,41,121098.65
9013,15799468,Catchpole,France,Female,34,30972.06
9014,15626383,Tang,Spain,Male,60,30314.04
9015,15597385,Siddons,Spain,Male,41,14479.29
9016,15570271,Wan,Spain,Male,31,196395.25
9017,15690330,Efimov,Germany,Female,40,19512.38
9018,15680611,Rose,France,Male,67,72318.77
9019,15810227,Fanucci,France,Male,34,96615.23
9020,15807194,Iweobiegbulam,Spain,Male,34,30772.22
9021,15712199,Ijendu,Germany,Female,61,161217.18
9022,15694995,O'Sullivan,France,Male,23,66795.78
9023,15723400,Hutchinson,France,Male,28,123969.64
9024,15654772,Kwemto,France,Female,47,13783.77
9025,15574743,Chiu,Spain,Male,29,168924.41
9026,15807593,Berry,Spain,Female,36,134778.01
9027,15686718,Hung,Germany,Male,37,119782.89
9028,15695299,Mordvinova,France,Female,45,52167.97
9029,15722701,Bruno,Germany,Male,18,167689.56
9030,15799635,Arbour,Spain,Male,51,140800.66
9031,15742323,Barese,France,Male,39,19823.02
9032,15658435,Hingston,France,Female,27,72969.9
9033,15586029,Davis,Germany,Male,34,143711.02
9034,15772337,Lawrence,Germany,Female,49,180862.26
9035,15807555,Chung,France,Male,45,125658.28
9036,15603378,Padovano,France,Female,36,125870.5
9037,15792862,Blinova,Germany,Male,41,15126.32
9038,15657349,Carter,Germany,Female,50,22457.25
9039,15777614,Webb,Spain,Female,44,82614.89
9040,15653952,T'an,Germany,Female,38,32919.42
9041,15724336,Yates,Germany,Female,49,126223.84
9042,15689594,Su,France,Male,29,112010.02
9043,15801920,Christian,Germany,Male,39,180962.32
9044,15653347,Chiu,Spain,Male,47,128882.66
9045,15749951,Sacco,Germany,Male,27,177614.17
9046,15648178,Lettiere,Germany,Female,23,174570.55
9047,15738662,Daluchi,Germany,Male,41,178373.93
9048,15640855,T'ien,Germany,Male,40,103396.08
9049,15584288,Hung,France,Female,33,59129.72
9050,15760988,Liu,Germany,Male,33,683.37
9051,15569624,Feng,Germany,Female,31,145567.34
9052,15597949,Gilbert,Germany,Female,47,48137.08
9053,15604551,Robb,France,Female,35,90876.95
9054,15617476,Manfrin,France,Female,30,198543.09
9055,15645323,Chinwenma,France,Male,55,106202.07
9056,15793311,Smith,Germany,Female,46,166896.01
9057,15764153,Rowe,France,Female,33,74804.36
9058,15802560,Moran,Spain,Female,48,116971.05
9059,15728608,Walker,Germany,Female,34,163783.0
9060,15770474,Myers,France,Female,33,70221.13
9061,15724444,Wall,France,Female,38,107841.77
9062,15753110,McKay,Spain,Male,64,79623.28
9063,15711521,Egobudike,France,Male,39,138399.67
9064,15632816,Williams,Germany,Female,49,182765.14
9065,15693637,Ochoa,France,Female,30,186648.19
9066,15725509,Otutodilinna,Germany,Male,30,149587.92
9067,15684645,Ajuluchukwu,Germany,Male,41,129050.67
9068,15692235,Bellucci,France,Female,38,47764.99
9069,15777459,Gordon,Spain,Female,32,172792.43
9070,15656937,Johnston,Spain,Male,26,64436.16
9071,15610643,De Luca,Germany,Male,44,167461.5
9072,15777315,Hill,France,Male,43,98348.66
9073,15611058,Eluemuno,Germany,Female,60,41536.59
9074,15630413,Howarth,France,Female,41,72462.25
9075,15635942,Thomson,France,Male,40,112465.19
9076,15648858,King,France,Female,27,64511.44
9077,15810732,Grant,France,Female,36,91830.75
9078,15705448,Gilbert,Germany,Male,52,190806.36
9079,15730488,Richmond,Spain,Female,27,112311.15
9080,15620443,Fiorentino,France,Female,81,72276.24
9081,15741078,Greece,France,Male,54,84920.49
9082,15753161,Dickson,France,Female,36,17348.56
9083,15711396,Henderson,Spain,Male,40,82870.75
9084,15593499,Stevens,Spain,Female,47,32080.69
9085,15579189,Mitchell,France,Female,42,120512.08
9086,15743545,Nworie,Spain,Female,29,179032.68
9087,15791316,Boni,France,Male,35,95623.28
9088,15608246,Wentcher,Germany,Female,36,110035.88
9089,15676526,Bentley,France,Female,34,168822.01
9090,15813911,Hayes-Williams,France,Female,39,77705.75
9091,15630195,Johnstone,France,Female,40,49815.62
9092,15736250,Johnstone,France,Male,38,65632.33
9093,15671334,Nixon,France,Male,31,169361.89
9094,15574169,Trevisano,Germany,Female,32,4721.3
9095,15718839,Tsui,Germany,Female,38,23974.85
9096,15762331,Moss,France,Male,37,199929.17
9097,15606901,Graham,France,Male,43,40023.7
9098,15713559,Onyemauchechukwu,Germany,Female,32,72946.95
9099,15768881,Saunders,France,Male,29,170421.13
9100,15743075,Ko,France,Male,35,58879.11
9101,15660980,Cairns,Spain,Male,38,25059.05
9102,15810942,Chiemela,Germany,Female,61,29909.84
9103,15728362,Robertson,France,Female,29,158043.11
9104,15683339,P'eng,Spain,Female,34,14032.62
9105,15685476,Tseng,France,Male,31,49809.88
9106,15663650,Russell,Germany,Male,52,28806.32
9107,15617434,Yen,Spain,Male,38,90490.33
9108,15622470,Yeh,Spain,Male,41,75825.57
9109,15703682,Kalinina,Spain,Male,33,158336.36
9110,15727391,Collier,Germany,Male,29,143454.95
9111,15711062,Thomas,Germany,Male,40,117279.49
9112,15567339,Shaw,France,Male,73,114283.33
9113,15760662,Francis,Germany,Female,29,994.86
9114,15605737,George,France,Male,36,124795.84
9115,15692977,Ikenna,Germany,Female,36,77592.8
9116,15672082,Schatz,France,Male,62,105986.01
9117,15600280,Tao,France,Female,32,33606.52
9118,15804052,Scott,Spain,Male,23,134188.11
9119,15576065,Sims,Spain,Female,40,159718.27
9120,15796838,Chibugo,Spain,Male,58,85148.78
9121,15693526,Ku,France,Female,40,119059.13
9122,15748595,Stanton,France,Female,29,122998.26
9123,15679029,Kung,France,Male,33,117841.06
9124,15753639,Gibson,France,Male,37,160593.41
9125,15604138,Iheanacho,Spain,Male,34,174189.04
9126,15666095,Costa,Spain,Male,51,68260.27
9127,15643487,Sal,Spain,Male,39,58854.88
9128,15764033,Lin,Germany,Female,43,87994.95
9129,15747288,Ferri,Spain,Female,40,150659.35
9130,15790599,Yin,Germany,Female,39,109098.39
9131,15737705,Avdeyeva,France,Female,27,104112.0
9132,15737194,Tu,France,Female,33,122949.71
9133,15726776,Donnelly,Spain,Male,36,21807.16
9134,15804357,Loggia,France,Male,40,32319.93
9135,15664432,Chao,Spain,Female,49,190457.87
9136,15688984,Belonwu,France,Male,20,177738.98
9137,15583026,Welch,France,Female,38,80425.65
9138,15771668,Henderson,France,Male,59,9445.42
9139,15779904,Yobanna,France,Female,29,174825.57
9140,15784323,Gallo,France,Female,21,175743.92
9141,15756277,Wilson,Germany,Female,43,54949.73
9142,15663312,Marino,France,Female,35,183752.91
9143,15793197,Bailey,France,Female,34,46038.28
9144,15731463,Gboliwe,Germany,Male,43,78941.59
9145,15621768,Chukwuhaenye,Spain,Male,45,198398.68
9146,15691323,Bianchi,Germany,Male,40,188892.19
9147,15781326,Ford,France,Male,35,169286.74
9148,15595640,Rizzo,France,Male,37,145004.39
9149,15814331,Lung,Germany,Female,43,55809.92
9150,15602030,Ramirez,France,Male,28,54272.12
9151,15747974,Sabbatini,France,Male,49,192440.54
9152,15611315,Ts'ao,Germany,Female,23,103697.57
9153,15636977,Trevisan,Germany,Male,36,119110.03
9154,15690337,Chinwenma,France,Female,27,194681.6
9155,15680666,Berry,Spain,Female,39,158948.63
9156,15679551,Colombo,Spain,Female,46,165122.55
9157,15778915,Harris,France,Female,32,189402.71
9158,15568849,Bryan,Spain,Female,31,158027.57
9159,15747762,Chigozie,France,Male,32,3815.48
9160,15753679,Mullawirraburka,France,Male,24,162809.2
9161,15750049,Steele,France,Male,40,89519.47
9162,15606097,Zakharov,Germany,Male,63,25165.36
9163,15802368,Ch'eng,France,Female,47,126012.57
9164,15767488,Berry,Spain,Male,36,20109.21
9165,15669946,Jen,Germany,Female,46,58257.23
9166,15612103,Wang,Germany,Female,35,172269.21
9167,15645353,Chubb,France,Male,26,29818.2
9168,15650018,Chen,France,Female,43,114659.81
9169,15659002,Mazzanti,France,Female,45,147184.74
9170,15616028,T'ao,France,Male,30,15039.41
9171,15660475,Ndubueze,France,Female,54,76621.49
9172,15652615,Ferri,France,Male,39,92985.78
9173,15653572,Thornton,Spain,Male,43,6009.27
9174,15628059,DeRose,France,Male,61,191370.97
9175,15703413,Montes,France,Female,38,188225.67
9176,15610433,Kwemto,France,Male,35,11743.89
9177,15770548,Lucchese,Germany,Female,28,136846.75
9178,15645637,Huggins,Germany,Female,39,164248.33
9179,15590888,Wade,Spain,Female,34,154631.35
9180,15568326,Kenenna,France,Female,44,149665.65
9181,15655368,Wheeler,France,Male,47,91574.92
9182,15665579,Cartwright,France,Female,28,127233.39
9183,15676091,Iloerika,France,Male,42,56650.47
9184,15716984,Palermo,Spain,Female,56,84644.76
9185,15715078,Nkemakolam,France,Male,35,148238.16
9186,15569452,Butler,Germany,Female,58,193502.9
9187,15628863,Calabresi,France,Male,38,38020.05
9188,15778192,Nkemdilim,Spain,Male,28,176750.81
9189,15793723,Ch'iu,Germany,Male,32,176580.63
9190,15798943,Alexander,France,Female,46,133059.15
9191,15764708,Chiabuotu,France,Male,30,100843.82
9192,15791040,Vasilyeva,Spain,Male,58,30484.19
9193,15631512,Schneider,France,Female,26,42330.58
9194,15640106,Mason,France,Male,40,193309.58
9195,15710315,Chukwukadibia,Germany,Male,29,112813.79
9196,15771535,Tsui,Spain,Female,37,68008.85
9197,15611947,Banks,France,Male,34,132673.22
9198,15670266,Shih,France,Female,28,22001.91
9199,15609083,Tretiakova,France,Female,26,100200.4
9200,15567923,Barese,France,Female,30,122604.44
9201,15788183,Longo,Germany,Female,43,100564.37
9202,15735782,MacDonald,France,Male,31,5419.31
9203,15774401,Chambers,Spain,Male,51,123587.83
9204,15737971,Cowen,France,Female,30,13935.32
9205,15758750,Iweobiegbunam,France,Male,31,87060.77
9206,15611767,Mai,Germany,Female,52,4859.59
9207,15643770,Yu,France,Female,52,21085.17
9208,15744717,Duffy,France,Female,44,26733.86
9209,15570681,Chiang,France,Male,24,89734.7
9210,15792650,Watts,Spain,Male,36,179540.73
9211,15605531,Daly,Spain,Female,38,173219.09
9212,15605339,Baker,France,Female,37,37411.35
9213,15672216,Uvarov,France,Female,40,80852.11
9214,15812893,Costa,France,Female,39,43174.49
9215,15624180,Genovesi,Germany,Female,37,70927.11
9216,15701364,Doherty,France,Male,30,54265.55
9217,15762588,Kaleski,France,Male,31,41872.17
9218,15806318,Wright,Germany,Female,48,15068.53
9219,15712596,Huang,France,Male,31,25950.49
9220,15600399,Trentino,France,Male,60,197727.14
9221,15576216,Chienezie,Germany,Female,37,79555.08
9222,15620750,Sugden,France,Male,28,15607.27
9223,15623489,Tu,France,Female,67,134612.48
9224,15667944,Onuchukwu,France,Male,39,159830.58
9225,15584928,Ugochukwutubelum,Germany,Female,32,162961.79
9226,15779913,Davidson,France,Male,27,192427.16
9227,15644977,Goddard,France,Female,31,92647.94
9228,15749679,Beck,France,Male,39,180022.39
9229,15629010,Beam,Germany,Female,35,183584.14
9230,15768465,Sheppard,Germany,Male,35,28750.67
9231,15767781,Godfrey,France,Male,38,74846.67
9232,15635364,Gray,France,Female,49,89729.3
9233,15722004,Hsiung,France,Female,31,61843.73
9234,15766044,Cameron,Germany,Male,49,24770.22
9235,15586680,Fleming,France,Male,27,80587.27
9236,15635388,Austin,Spain,Male,47,116286.25
9237,15655175,Wallace,Germany,Male,40,129333.69
9238,15639133,Ku,France,Female,50,129372.94
9239,15799653,Fiorentino,Germany,Female,32,18149.03
9240,15723872,Buccho,Spain,Female,46,168369.37
9241,15775627,Gordon,France,Male,35,67431.28
9242,15630704,Haworth,Germany,Male,32,177092.16
9243,15815534,Guidry,Spain,Male,37,93736.69
9244,15697249,Lettiere,Germany,Female,25,131647.31
9245,15681316,Tai,France,Female,41,175722.31
9246,15682523,Chigozie,France,Male,20,85606.83
9247,15650244,Bezrukov,Spain,Male,29,64945.57
9248,15648638,Chia,Spain,Male,34,190347.72
9249,15795747,Sheppard,Spain,Female,39,100791.36
9250,15607330,Vasilyev,Spain,Male,42,167873.49
9251,15624013,Maxwell,France,Female,39,25289.23
9252,15800805,Maher,France,Female,31,20388.77
9253,15667321,Cocci,Spain,Male,49,145089.64
9254,15601116,P'an,France,Male,32,179093.26
9255,15622033,Rapuluchukwu,Germany,Female,41,16025.17
9256,15758451,Azuka,Germany,Male,37,9087.81
9257,15688689,Esposito,Germany,Female,37,21472.42
9258,15652674,Hou,France,Male,20,146752.67
9259,15806327,Cyril,France,Female,40,132562.23
9260,15649618,Tomlinson,Germany,Female,39,139537.43
9261,15677117,Crawford,France,Female,61,133672.61
9262,15751445,Chikwado,Germany,Female,52,38984.37
9263,15749669,Hargreaves,France,Female,31,115217.59
9264,15656351,Laidley,Spain,Male,60,93844.82
9265,15667438,Ferguson,France,Female,38,22068.83
9266,15682273,Burns,France,Female,38,123846.07
9267,15580912,McNeill,France,Male,32,172638.13
9268,15785183,Chukwuebuka,Spain,Male,29,1591.19
9269,15705383,Shen,France,Male,35,91775.51
9270,15712903,Diaz,France,Female,21,153920.22
9271,15774285,Kentish,Spain,Female,47,71420.16
9272,15583138,Persse,France,Male,42,172149.76
9273,15740160,Okwukwe,France,Male,31,54706.75
9274,15793425,Watt,Spain,Female,33,183358.21
9275,15749265,Carslaw,Germany,Male,42,57098.0
9276,15623989,Griffin,France,Male,54,156910.46
9277,15604832,Hsia,France,Male,29,130224.73
9278,15584580,Fyodorova,France,Male,35,13946.66
9279,15573854,Chukwujekwu,France,Male,62,38652.96
9280,15614847,Townsend,France,Female,45,140041.78
9281,15679966,Marsh,France,Female,31,166187.1
9282,15799435,Hayes,Spain,Male,34,139919.38
9283,15752186,Padovano,France,Female,27,28137.03
9284,15705544,Ma,France,Male,61,50368.63
9285,15713632,Ham,Spain,Female,48,94978.1
9286,15586523,Paten,Germany,Female,29,69903.93
9287,15609176,Cawthorne,France,Female,32,177607.77
9288,15769308,Herbert,Germany,Female,36,196731.08
9289,15676810,Jen,France,Female,31,65234.6
9290,15634591,Saunders,France,Male,33,186281.0
9291,15679804,Esquivel,France,Male,36,111573.3
9292,15677764,Chao,Germany,Female,74,196767.83
9293,15571917,Eluemuno,Germany,Female,38,72985.61
9294,15574608,Sidorova,France,Male,36,143265.65
9295,15740868,Pirogova,Germany,Female,45,159268.67
9296,15702442,Benson,Germany,Female,56,54448.41
9297,15699797,Santana,France,Male,30,31928.5
9298,15648047,Williamson,Germany,Male,27,21793.59
9299,15766826,North,France,Male,26,21903.62
9300,15591628,Davies,Germany,Male,41,49405.93
9301,15583857,Siciliano,Spain,Female,43,154908.52
9302,15752534,Mironov,France,Male,36,182867.84
9303,15741403,Amechi,Spain,Female,38,16957.45
9304,15783589,Toscano,France,Male,40,93717.55
9305,15598046,Su,France,Female,39,61636.22
9306,15643330,Chukwuemeka,France,Male,37,95864.5
9307,15680405,P'eng,France,Male,40,167400.29
9308,15728683,Lombardo,France,Male,27,131534.96
9309,15621644,Lombardi,Germany,Male,83,92934.41
9310,15733032,Butler,Spain,Male,47,119808.64
9311,15608381,Dean,Germany,Male,50,9439.31
9312,15658946,Piccio,Germany,Male,40,18732.91
9313,15757912,Bradley,Germany,Female,37,160162.42
9314,15645371,Cameron,Germany,Female,51,53630.9
9315,15653110,Chan,France,Male,42,36405.21
9316,15766355,Lettiere,Germany,Male,49,61446.92
9317,15585249,Mironova,France,Male,42,194686.78
9318,15611786,Tsui,Spain,Female,69,134483.07
9319,15575486,Okoli,France,Female,27,37769.98
9320,15780215,Berry,France,Male,31,2382.61
9321,15686099,Ruse,Spain,Male,61,106826.92
9322,15739042,Bogolyubov,France,Female,35,39511.61
9323,15815316,Kennedy,France,Male,50,196371.13
9324,15778489,Bolton,Germany,Male,71,122506.78
9325,15786389,Chuang,Spain,Female,41,61994.2
9326,15601787,Greco,Germany,Male,35,192464.21
9327,15624715,Ma,Spain,Female,40,5194.95
9328,15763093,Nucci,Germany,Female,35,198256.15
9329,15572073,Yao,Spain,Male,35,62634.94
9330,15780256,Palfreyman,France,Male,34,114006.35
9331,15659305,Webster,Germany,Male,19,107994.99
9332,15638882,Cardell,Germany,Female,62,48571.14
9333,15714680,Bianchi,France,Female,78,76016.49
9334,15777217,Somadina,Spain,Male,25,180808.39
9335,15739123,Mellor,Germany,Male,50,4225.11
9336,15594450,Tomlinson,France,Male,49,135841.35
9337,15797751,Pai,Germany,Female,47,183536.24
9338,15691543,Lennox,Germany,Male,58,88791.83
9339,15722845,Meldrum,Spain,Male,29,63732.9
9340,15605804,Watson,France,Male,45,1364.54
9341,15702061,Findlay,France,Male,29,149184.15
9342,15694321,Su,France,Female,28,53394.12
9343,15798749,Davidson,Germany,Female,43,97910.06
9344,15720050,Barrett,France,Female,28,101433.76
9345,15758048,Miah,France,Male,50,116944.3
9346,15805681,Chamberlain,France,Male,41,113267.48
9347,15802809,Vidal,Spain,Female,36,181449.51
9348,15807239,Lung,France,Female,34,179913.98
9349,15749093,Tretyakova,France,Male,43,98586.14
9350,15689344,Montgomery,Spain,Male,42,120321.09
9351,15606076,Golubev,Germany,Male,63,100538.8
9352,15610090,Han,France,Male,40,98931.5
9353,15693926,Pan,Spain,Male,37,194493.57
9354,15791501,Carroll,France,Male,43,143628.31
9355,15621870,Hawkins,Spain,Female,40,167030.51
9356,15734711,Loggia,France,Male,42,77786.37
9357,15814405,Chesnokova,France,Female,46,81014.5
9358,15729359,Chambers,France,Female,29,41866.26
9359,15606944,Fleming,Germany,Male,43,11302.7
9360,15671934,Veale,Germany,Male,39,149384.43
9361,15641773,Browne,Germany,Male,45,169303.65
9362,15701972,Parsons,France,Male,35,37264.11
9363,15749114,Bailey,Spain,Male,35,19515.48
9364,15780362,Ferrari,France,Female,49,103068.22
9365,15753229,Genovese,France,Male,29,134459.12
9366,15656009,McIntyre,France,Female,36,70496.66
9367,15785024,Warner,France,Female,40,175877.7
9368,15670492,Gordon,France,Male,28,106390.01
9369,15795458,McMillan,Spain,Female,39,52138.49
9370,15732438,Cheng,France,Male,43,18522.91
9371,15781987,Akhtar,France,Male,31,32231.6
9372,15775826,Iadanza,France,Male,30,174225.88
9373,15807457,Abernathy,Spain,Female,36,102021.39
9374,15632538,Watson,Spain,Female,32,31484.76
9375,15641389,Shen,Germany,Male,48,82469.06
9376,15657306,Kershaw,France,Female,47,110900.43
9377,15709447,Reed,France,Female,26,105105.35
9378,15762682,Mitchell,Spain,Female,35,12674.68
9379,15626042,Webb,Spain,Female,26,93255.85
9380,15597109,Vanzetti,France,Male,70,145299.5
9381,15756148,Nnanna,Spain,Male,45,47139.44
9382,15665634,Campbell,France,Female,38,167723.25
9383,15739997,Capon,France,Female,23,185900.88
9384,15686242,Otutodilichukwu,France,Female,57,85876.67
9385,15759244,Boone,Germany,Male,44,1787.85
9386,15672027,McIntyre,Germany,Female,33,23231.93
9387,15594576,Zhdanov,France,Male,32,187740.04
9388,15707138,Nagy,Spain,Male,39,100060.54
9389,15756954,Lombardo,France,Female,32,80130.54
9390,15619130,Simpson,Germany,Female,37,132467.54
9391,15639665,Herbert,Spain,Male,61,96202.44
9392,15571065,Lehr,Spain,Female,39,94977.3
9393,15686060,Chou,Germany,Male,43,178827.3
9394,15615753,Upchurch,Germany,Female,35,192852.67
9395,15800961,Ugorji,Germany,Male,52,177238.35
9396,15763065,Palerma,Spain,Female,40,199753.97
9397,15672467,Coles,France,Female,52,66193.61
9398,15752915,Hsueh,France,Female,34,181270.84
9399,15744695,Tu,France,Male,39,25407.59
9400,15584897,Kuo,France,Female,31,20973.8
9401,15601857,Woodhouse,Germany,Female,46,76544.9
9402,15674156,Tretiakova,Germany,Male,69,110509.9
9403,15695465,Gibson,France,Female,36,164247.51
9404,15792232,Moss,Spain,Female,43,105149.8
9405,15807900,Chineze,France,Male,36,55868.97
9406,15743760,Davidson,France,Male,31,178747.43
9407,15652835,Liang,Spain,Female,27,134720.51
9408,15767818,Graham,France,Male,55,978.66
9409,15591150,Nwebube,Spain,Male,34,183387.12
9410,15734659,Sozonov,Germany,Female,46,155876.06
9411,15796115,Forbes,Germany,Female,40,119259.34
9412,15724648,Chikezie,France,Male,26,133720.57
9413,15737732,Onwuemelie,France,Female,44,170634.49
9414,15632280,Toth,Spain,Female,53,125692.07
9415,15750407,Hunt,Germany,Female,43,19150.14
9416,15795370,Mazure,Germany,Male,37,86894.67
9417,15656829,Hughes,Spain,Female,33,57975.8
9418,15643794,Bennett,Spain,Female,27,82938.99
9419,15798605,Tien,Germany,Male,26,79189.4
9420,15637324,Kay,France,Female,28,5177.62
9421,15589589,Bryan,France,Male,34,44510.26
9422,15778936,Ingamells,France,Male,33,190611.92
9423,15757385,Milne,Spain,Female,28,177834.79
9424,15666200,Lombardo,France,Female,40,119446.64
9425,15683977,Owens,Spain,Female,72,50267.69
9426,15675518,Charlton,Spain,Female,53,144849.1
9427,15584812,Overby,Spain,Female,39,81901.6
9428,15752984,Chifley,France,Female,70,42576.86
9429,15577913,Oliver,France,Female,32,87609.5
9430,15591980,Hill,France,Male,33,82820.85
9431,15598948,DeRose,Spain,Female,24,155144.12
9432,15574142,Chuang,Germany,Female,28,9578.24
9433,15582903,Edwards,France,Male,39,170392.59
9434,15733229,Rodriguez,Spain,Female,34,3946.29
9435,15635752,Lo,Germany,Male,38,102184.66
9436,15771000,Powell,France,Male,38,75609.84
